09/09/2024,94,TRUE
26/08/2024,49,FALSE
18/07/2024,98,FALSE
30/12/2024,57,FALSE
27/05/2024,42,TRUE
29/05/2024,82,TRUE
08/05/2024,36,TRUE
14/08/2024,32,TRUE
27/10/2024,86,FALSE
04/06/2024,82,TRUE
10/09/2024,13,FALSE
19/12/2024,28,TRUE
07/05/2024,54,FALSE
29/12/2024,27,TRUE
23/08/2024,93,FALSE
06/05/2024,57,TRUE
26/01/2025,56,TRUE
15/09/2024,98,FALSE
20/04/2024,50,TRUE
20/08/2024,96,FALSE
27/03/2025,60,TRUE
18/09/2024,16,TRUE
21/03/2025,48,FALSE
30/05/2024,53,FALSE
29/07/2024,35,FALSE
11/12/2024,17,FALSE
13/04/2024,61,FALSE
24/02/2025,6,FALSE
20/02/2025,98,TRUE
11/09/2024,41,FALSE
19/11/2024,52,TRUE
26/01/2025,56,TRUE
09/12/2024,38,FALSE
12/02/2025,26,TRUE
06/02/2025,18,TRUE
27/03/2025,20,FALSE
25/02/2025,1,TRUE
30/08/2024,67,TRUE
15/07/2024,84,TRUE
23/07/2024,87,FALSE
04/04/2024,94,FALSE
07/10/2024,57,TRUE
07/07/2024,30,TRUE
04/07/2024,30,TRUE
18/01/2025,32,FALSE
03/11/2024,81,FALSE
22/04/2024,43,TRUE
13/03/2025,78,TRUE
02/11/2024,28,TRUE
15/01/2025,62,FALSE
01/07/2024,80,TRUE
31/08/2024,21,TRUE
03/01/2025,92,TRUE
10/08/2024,48,FALSE
14/04/2024,61,FALSE
09/08/2024,44,FALSE
26/11/2024,69,TRUE
21/11/2024,62,TRUE
05/10/2024,46,TRUE
26/10/2024,21,TRUE
26/06/2024,51,TRUE
25/09/2024,37,FALSE
23/09/2024,12,TRUE
27/02/2025,16,TRUE
03/08/2024,89,TRUE
10/02/2025,20,FALSE
18/06/2024,3,FALSE
04/07/2024,45,TRUE
23/06/2024,66,TRUE
23/08/2024,97,FALSE
16/02/2025,48,TRUE
03/07/2024,98,TRUE
12/02/2025,71,FALSE
17/06/2024,1,TRUE
14/07/2024,60,TRUE
08/01/2025,42,FALSE
15/01/2025,96,TRUE
10/03/2025,34,TRUE
15/03/2025,14,TRUE
04/11/2024,37,TRUE
22/11/2024,41,FALSE
01/09/2024,28,TRUE
24/07/2024,11,TRUE
16/10/2024,3,FALSE
28/10/2024,25,FALSE
04/04/2024,83,TRUE
01/04/2024,41,FALSE
07/12/2024,10,TRUE
09/04/2024,72,FALSE
18/03/2025,68,TRUE
19/06/2024,56,FALSE
19/10/2024,45,FALSE
29/05/2024,75,TRUE
05/12/2024,77,FALSE
15/07/2024,50,TRUE
24/08/2024,8,FALSE
07/12/2024,73,FALSE
14/04/2024,51,FALSE
25/08/2024,90,FALSE
30/12/2024,11,TRUE
12/07/2024,41,TRUE
07/01/2025,38,TRUE
27/06/2024,0,TRUE
26/01/2025,60,FALSE
16/09/2024,42,FALSE
05/04/2024,5,TRUE
18/06/2024,22,TRUE
23/05/2024,44,TRUE
08/01/2025,21,FALSE
13/11/2024,5,TRUE
20/12/2024,10,FALSE
30/12/2024,47,FALSE
